"t","TP_conc","TP_conc_ug_L","mass_settled_kg"
1264,5.68108813655786e-06,5.68108813655786,8558.05342741088
1265,5.68099252077774e-06,5.68099252077774,8557.90939075187
1266,5.68089703374366e-06,5.68089703374366,8557.7655480373
1267,5.68080167528226e-06,5.68080167528226,8557.62189900602
1268,5.68070644522042e-06,5.68070644522042,8557.47844339725
1269,5.68061134338525e-06,5.68061134338525,8557.33518095053
1270,5.68051636960409e-06,5.68051636960409,8557.19211140579
1271,5.68042152370453e-06,5.68042152370453,8557.04923450328
1272,5.68032680551436e-06,5.68032680551436,8556.90654998361
1273,5.68023221486163e-06,5.68023221486163,8556.76405758773
1274,5.68013775157462e-06,5.68013775157462,8556.62175705695
1275,5.68004341548181e-06,5.68004341548181,8556.47964813293
1276,5.67994920641195e-06,5.67994920641195,8556.33773055767
1277,5.67985512419401e-06,5.67985512419401,8556.19600407352
1278,5.67976116865717e-06,5.67976116865717,8556.05446842317
1279,5.67966733963086e-06,5.67966733963086,8555.91312334968
1280,5.67957363694473e-06,5.67957363694473,8555.77196859642
1281,5.67948006042868e-06,5.67948006042868,8555.63100390714
1282,5.67938660991281e-06,5.67938660991281,8555.49022902591
1283,5.67929328522746e-06,5.67929328522746,8555.34964369716
1284,5.6792000862032e-06,5.6792000862032,8555.20924766566
1285,5.67910701267083e-06,5.67910701267083,8555.06904067652
1286,5.67901406446139e-06,5.67901406446139,8554.9290224752
1287,5.67892124140611e-06,5.67892124140611,8554.78919280749
1288,5.67882854333648e-06,5.67882854333648,8554.64955141954
1289,5.67873597008422e-06,5.67873597008422,8554.51009805782
1290,5.67864352148124e-06,5.67864352148124,8554.37083246917
1291,5.67855119735972e-06,5.67855119735972,8554.23175440074
1292,5.67845899755205e-06,5.67845899755205,8554.09286360005
1293,5.67836692189082e-06,5.67836692189082,8553.95415981493
1294,5.67827497020889e-06,5.67827497020889,8553.81564279357
1295,5.6781831423393e-06,5.6781831423393,8553.6773122845
1296,5.67809143811536e-06,5.67809143811536,8553.53916803658
1297,5.67799985737057e-06,5.67799985737057,8553.401209799
1298,5.67790839993867e-06,5.67790839993867,8553.26343732131
1299,5.67781706565362e-06,5.67781706565362,8553.12585035338
1300,5.6777258543496e-06,5.6777258543496,8552.98844864543
1301,5.67763476586102e-06,5.67763476586101,8552.851231948
1302,5.6775438000225e-06,5.6775438000225,8552.71420001198
1303,5.67745295666891e-06,5.67745295666891,8552.57735258858
1304,5.67736223563531e-06,5.67736223563531,8552.44068942937
1305,5.67727163675701e-06,5.67727163675701,8552.30421028623
1306,5.67718115986952e-06,5.67718115986952,8552.16791491138
1307,5.67709080480858e-06,5.67709080480858,8552.03180305739
1308,5.67700057141015e-06,5.67700057141015,8551.89587447714
1309,5.67691045951042e-06,5.67691045951042,8551.76012892386
1310,5.67682046894578e-06,5.67682046894578,8551.62456615109
1311,5.67673059955287e-06,5.67673059955287,8551.48918591274
1312,5.67664085116852e-06,5.67664085116852,8551.35398796301
1313,5.6765512236298e-06,5.6765512236298,8551.21897205646
1314,5.67646171677398e-06,5.67646171677398,8551.08413794796
1315,5.67637233043858e-06,5.67637233043858,8550.94948539274
1316,5.67628306446131e-06,5.67628306446131,8550.81501414632
1317,5.6761939186801e-06,5.6761939186801,8550.68072396457
1318,5.67610489293312e-06,5.67610489293312,8550.5466146037
1319,5.67601598705875e-06,5.67601598705875,8550.41268582022
1320,5.67592720089556e-06,5.67592720089556,8550.278937371
1321,5.67583853428238e-06,5.67583853428238,8550.14536901321
1322,5.67574998705822e-06,5.67574998705822,8550.01198050436
1323,5.67566155906234e-06,5.67566155906234,8549.87877160229
1324,5.67557325013419e-06,5.67557325013419,8549.74574206516
1325,5.67548506011344e-06,5.67548506011344,8549.61289165144
1326,5.67539698884e-06,5.67539698884,8549.48022011997
1327,5.67530903615397e-06,5.67530903615397,8549.34772722986
1328,5.67522120189566e-06,5.67522120189566,8549.21541274058
1329,5.67513348590563e-06,5.67513348590563,8549.08327641192
1330,5.67504588802461e-06,5.67504588802461,8548.95131800398
1331,5.67495840809359e-06,5.67495840809359,8548.8195372772
1332,5.67487104595373e-06,5.67487104595373,8548.68793399232
1333,5.67478380144643e-06,5.67478380144643,8548.55650791043
1334,5.67469667441331e-06,5.67469667441331,8548.42525879292
1335,5.67460966469618e-06,5.67460966469618,8548.29418640151
1336,5.67452277213708e-06,5.67452277213708,8548.16329049823
1337,5.67443599657826e-06,5.67443599657826,8548.03257084546
1338,5.67434933786218e-06,5.67434933786217,8547.90202720586
1339,5.6742627958315e-06,5.6742627958315,8547.77165934244
1340,5.67417637032911e-06,5.67417637032911,8547.64146701852
1341,5.67409006119811e-06,5.67409006119811,8547.51144999773
1342,5.67400386828181e-06,5.67400386828181,8547.38160804402
1343,5.67391779142371e-06,5.67391779142371,8547.25194092169
1344,5.67383183046756e-06,5.67383183046756,8547.1224483953
1345,5.67374598525729e-06,5.67374598525729,8546.99313022977
1346,5.67366025563704e-06,5.67366025563704,8546.86398619033
1347,5.67357464145118e-06,5.67357464145118,8546.73501604252
1348,5.67348914254428e-06,5.67348914254428,8546.60621955218
1349,5.67340375876111e-06,5.67340375876111,8546.4775964855
1350,5.67331848994665e-06,5.67331848994665,8546.34914660895
1351,5.67323333594612e-06,5.67323333594612,8546.22086968935
1352,5.67314829660489e-06,5.67314829660489,8546.0927654938
1353,5.67306337176861e-06,5.67306337176861,8545.96483378973
1354,5.67297856128307e-06,5.67297856128307,8545.83707434488
1355,5.6728938649943e-06,5.6728938649943,8545.70948692731
1356,5.67280928274855e-06,5.67280928274856,8545.58207130539
1357,5.67272481439226e-06,5.67272481439226,8545.45482724778
1358,5.67264045977207e-06,5.67264045977207,8545.32775452349
1359,5.67255621873483e-06,5.67255621873483,8545.20085290181
1360,5.67247209112762e-06,5.67247209112762,8545.07412215235
1361,5.67238807679769e-06,5.67238807679769,8544.94756204504
1362,5.67230417559252e-06,5.67230417559252,8544.82117235011
1363,5.67222038735978e-06,5.67222038735978,8544.69495283809
1364,5.67213671194737e-06,5.67213671194737,8544.56890327984
1365,5.67205314920337e-06,5.67205314920337,8544.44302344652
1366,5.67196969897606e-06,5.67196969897607,8544.31731310959
1367,5.67188636111396e-06,5.67188636111396,8544.19177204083
1368,5.67180313546576e-06,5.67180313546576,8544.06640001231
1369,5.67172002188036e-06,5.67172002188036,8543.94119679643
1370,5.67163702020687e-06,5.67163702020687,8543.81616216588
1371,5.67155413029461e-06,5.67155413029461,8543.69129589366
1372,5.67147135199308e-06,5.67147135199308,8543.56659775309
1373,5.67138868515201e-06,5.67138868515201,8543.44206751776
1374,5.67130612962131e-06,5.67130612962131,8543.3177049616
1375,5.67122368525111e-06,5.67122368525111,8543.19350985883
1376,5.67114135189173e-06,5.67114135189173,8543.06948198397
1377,5.67105912939369e-06,5.67105912939369,8542.94562111185
1378,5.67097701760772e-06,5.67097701760772,8542.82192701761
1379,5.67089501638474e-06,5.67089501638474,8542.69839947668
1380,5.67081312557589e-06,5.67081312557589,8542.57503826479
1381,5.67073134503249e-06,5.67073134503249,8542.45184315798
1382,5.67064967460607e-06,5.67064967460607,8542.32881393261
1383,5.67056811414836e-06,5.67056811414836,8542.20595036529
1384,5.67048666351128e-06,5.67048666351128,8542.08325223299
1385,5.67040532254697e-06,5.67040532254696,8541.96071931294
1386,5.67032409110774e-06,5.67032409110774,8541.83835138269
1387,5.67024296904613e-06,5.67024296904613,8541.71614822007
1388,5.67016195621486e-06,5.67016195621486,8541.59410960323
1389,5.67008105246685e-06,5.67008105246685,8541.47223531061
1390,5.67000025765522e-06,5.67000025765522,8541.35052512095
1391,5.66991957163328e-06,5.66991957163328,8541.22897881327
1392,5.66983899425457e-06,5.66983899425457,8541.10759616693
1393,5.66975852537277e-06,5.66975852537277,8540.98637696155
1394,5.66967816484182e-06,5.66967816484182,8540.86532097705
1395,5.6695979125158e-06,5.6695979125158,8540.74442799367
1396,5.66951776824903e-06,5.66951776824903,8540.62369779191
1397,5.66943773189601e-06,5.66943773189601,8540.50313015261
1398,5.66935780331142e-06,5.66935780331142,8540.38272485685
1399,5.66927798235016e-06,5.66927798235016,8540.26248168606
1400,5.66919826886732e-06,5.66919826886732,8540.14240042194
1401,5.66911866271817e-06,5.66911866271817,8540.02248084646
1402,5.6690391637582e-06,5.6690391637582,8539.90272274194
1403,5.66895977184306e-06,5.66895977184306,8539.78312589093
1404,5.66888048682864e-06,5.66888048682864,8539.66369007632
1405,5.66880130857098e-06,5.66880130857098,8539.54441508128
1406,5.66872223692633e-06,5.66872223692634,8539.42530068925
1407,5.66864327175116e-06,5.66864327175116,8539.30634668399
1408,5.66856441290209e-06,5.66856441290209,8539.18755284954
1409,5.66848566023595e-06,5.66848566023595,8539.06891897024
1410,5.66840701360978e-06,5.66840701360978,8538.95044483069
1411,5.66832847288079e-06,5.66832847288079,8538.83213021581
1412,5.66825003790638e-06,5.66825003790639,8538.71397491081
1413,5.66817170854418e-06,5.66817170854418,8538.59597870118
1414,5.66809348465195e-06,5.66809348465195,8538.47814137269
1415,5.6680153660877e-06,5.6680153660877,8538.3604627114
1416,5.6679373527096e-06,5.6679373527096,8538.24294250369
1417,5.66785944437601e-06,5.66785944437601,8538.12558053618
1418,5.6677816409455e-06,5.6677816409455,8538.00837659582
1419,5.66770394227681e-06,5.66770394227681,8537.89133046981
1420,5.66762634822888e-06,5.66762634822888,8537.77444194566
1421,5.66754885866084e-06,5.66754885866084,8537.65771081117
1422,5.66747147343201e-06,5.66747147343201,8537.5411368544
1423,5.6673941924019e-06,5.6673941924019,8537.42471986372
1424,5.6673170154302e-06,5.6673170154302,8537.30845962778
1425,5.6672399423768e-06,5.6672399423768,8537.19235593551
1426,5.66716297310177e-06,5.66716297310177,8537.07640857611
1427,5.66708610746539e-06,5.66708610746539,8536.96061733909
1428,5.66700934532809e-06,5.66700934532809,8536.84498201424
1429,5.66693268655052e-06,5.66693268655052,8536.72950239161
1430,5.6668561309935e-06,5.6668561309935,8536.61417826156
1431,5.66677967851806e-06,5.66677967851806,8536.49900941471
1432,5.66670332898538e-06,5.66670332898538,8536.38399564198
1433,5.66662708225687e-06,5.66662708225687,8536.26913673456
1434,5.66655093819408e-06,5.66655093819408,8536.15443248393
1435,5.66647489665879e-06,5.66647489665879,8536.03988268184
1436,5.66639895751295e-06,5.66639895751295,8535.92548712032
1437,5.66632312061867e-06,5.66632312061867,8535.8112455917
1438,5.6662473858383e-06,5.66624738583829,8535.69715788857
1439,5.66617175303432e-06,5.66617175303432,8535.58322380381
1440,5.66609622206943e-06,5.66609622206943,8535.46944313056
1441,5.6660207928065e-06,5.6660207928065,8535.35581566226
1442,5.66594546510859e-06,5.66594546510859,8535.24234119262
1443,5.66587023883894e-06,5.66587023883895,8535.12901951563
1444,5.66579511386099e-06,5.66579511386099,8535.01585042556
1445,5.66572009003835e-06,5.66572009003835,8534.90283371694
1446,5.6656451672348e-06,5.6656451672348,8534.78996918461
1447,5.66557034531432e-06,5.66557034531432,8534.67725662364
1448,5.66549562414109e-06,5.66549562414109,8534.56469582941
1449,5.66542100357944e-06,5.66542100357944,8534.45228659759
1450,5.6653464834939e-06,5.6653464834939,8534.34002872407
1451,5.66527206374918e-06,5.66527206374918,8534.22792200506
1452,5.66519774421017e-06,5.66519774421017,8534.11596623704
1453,5.66512352474194e-06,5.66512352474194,8534.00416121674
1454,5.66504940520976e-06,5.66504940520976,8533.89250674119
1455,5.66497538547905e-06,5.66497538547905,8533.78100260767
1456,5.66490146541544e-06,5.66490146541544,8533.66964861376
1457,5.66482764488472e-06,5.66482764488472,8533.5584445573
1458,5.66475392375287e-06,5.66475392375287,8533.44739023638
1459,5.66468030188606e-06,5.66468030188606,8533.3364854494
1460,5.66460677915062e-06,5.66460677915062,8533.22572999501
1461,5.66453335541308e-06,5.66453335541308,8533.11512367213
1462,5.66446003054013e-06,5.66446003054013,8533.00466627996
1463,5.66438680439865e-06,5.66438680439865,8532.89435761796
1464,5.66431367685571e-06,5.66431367685571,8532.78419748588
1465,5.66424064777854e-06,5.66424064777854,8532.6741856837
1466,5.66416771703455e-06,5.66416771703455,8532.56432201172
1467,5.66409488449134e-06,5.66409488449134,8532.45460627047
1468,5.66402215001669e-06,5.66402215001669,8532.34503826076
1469,5.66394951347855e-06,5.66394951347855,8532.23561778368
1470,5.66387697474504e-06,5.66387697474504,8532.12634464058
1471,5.66380453368447e-06,5.66380453368447,8532.01721863306
1472,5.66373219016533e-06,5.66373219016533,8531.90823956302
1473,5.66365994405627e-06,5.66365994405627,8531.7994072326
1474,5.66358779522614e-06,5.66358779522614,8531.69072144422
1475,5.66351574354395e-06,5.66351574354395,8531.58218200056
1476,5.66344378887889e-06,5.66344378887889,8531.47378870457
1477,5.66337193110032e-06,5.66337193110032,8531.36554135946
1478,5.6633001700778e-06,5.6633001700778,8531.2574397687
1479,5.66322850568103e-06,5.66322850568103,8531.14948373606
1480,5.66315693777992e-06,5.66315693777992,8531.04167306551
1481,5.66308546624453e-06,5.66308546624453,8530.93400756135
1482,5.66301409094511e-06,5.66301409094511,8530.82648702811
1483,5.66294281175207e-06,5.66294281175207,8530.71911127057
1484,5.66287162853601e-06,5.66287162853601,8530.61188009381
1485,5.6628005411677e-06,5.6628005411677,8530.50479330314
1486,5.66272954951807e-06,5.66272954951807,8530.39785070416
1487,5.66265865345825e-06,5.66265865345825,8530.2910521027
1488,5.66258785285952e-06,5.66258785285952,8530.18439730487
1489,5.66251714759334e-06,5.66251714759334,8530.07788611705
1490,5.66244653753136e-06,5.66244653753136,8529.97151834587
1491,5.66237602254537e-06,5.66237602254537,8529.86529379821
1492,5.66230560250736e-06,5.66230560250736,8529.75921228122
1493,5.66223527728948e-06,5.66223527728948,8529.65327360232
1494,5.66216504676406e-06,5.66216504676406,8529.54747756918
1495,5.66209491080359e-06,5.66209491080359,8529.44182398972
1496,5.66202486928075e-06,5.66202486928075,8529.33631267213
1497,5.66195492206837e-06,5.66195492206837,8529.23094342486
1498,5.66188506903947e-06,5.66188506903947,8529.1257160566
1499,5.66181531006722e-06,5.66181531006722,8529.02063037633
1500,5.66174564502498e-06,5.66174564502498,8528.91568619325
1501,5.66167607378628e-06,5.66167607378628,8528.81088331685
1502,5.66160659622481e-06,5.66160659622481,8528.70622155685
1503,5.66153721221443e-06,5.66153721221443,8528.60170072324
1504,5.66146792162918e-06,5.66146792162918,8528.49732062627
1505,5.66139872434326e-06,5.66139872434326,8528.39308107643
1506,5.66132962023104e-06,5.66132962023104,8528.28898188448
1507,5.66126060916707e-06,5.66126060916707,8528.18502286143
1508,5.66119169102606e-06,5.66119169102606,8528.08120381854
1509,5.66112286568288e-06,5.66112286568288,8527.97752456733
1510,5.66105413301259e-06,5.66105413301259,8527.87398491957
1511,5.6609854928904e-06,5.6609854928904,8527.77058468728
1512,5.6609169451917e-06,5.6609169451917,8527.66732368275
1513,5.66084848979203e-06,5.66084848979203,8527.5642017185
1514,5.66078012656713e-06,5.66078012656713,8527.46121860732
1515,5.66071185539287e-06,5.66071185539287,8527.35837416224
1516,5.66064367614531e-06,5.66064367614531,8527.25566819654
1517,5.66057558870068e-06,5.66057558870068,8527.15310052378
1518,5.66050759293535e-06,5.66050759293535,8527.05067095773
1519,5.66043968872589e-06,5.66043968872589,8526.94837931244
1520,5.66037187594901e-06,5.66037187594901,8526.8462254022
1521,5.6603041544816e-06,5.6603041544816,8526.74420904154
1522,5.66023652420072e-06,5.66023652420072,8526.64233004527
1523,5.66016898498358e-06,5.66016898498358,8526.54058822841
1524,5.66010153670756e-06,5.66010153670756,8526.43898340626
1525,5.66003417925022e-06,5.66003417925022,8526.33751539436
1526,5.65996691248926e-06,5.65996691248926,8526.23618400848
1527,5.65989973630257e-06,5.65989973630257,8526.13498906467
1528,5.65983265056818e-06,5.65983265056818,8526.0339303792
1529,5.65976565516431e-06,5.65976565516431,8525.93300776861
1530,5.65969874996932e-06,5.65969874996932,8525.83222104968
1531,5.65963193486175e-06,5.65963193486175,8525.73157003941
1532,5.6595652097203e-06,5.6595652097203,8525.63105455509
1533,5.65949857442382e-06,5.65949857442382,8525.53067441423
1534,5.65943202885134e-06,5.65943202885134,8525.43042943458
1535,5.65936557288206e-06,5.65936557288206,8525.33031943416
1536,5.65929920639531e-06,5.65929920639531,8525.23034423122
