"I_Value","J_Value","TP_Base","TP_ZeroSettling","Conc_Change","Percent_Change"
98,73,6.70629697197e-06,7.35476987756556e-06,6.48472905595554e-07,9.66961213179115
98,74,6.57795681036077e-06,7.2844604801503e-06,7.06503669789527e-07,10.7404729182279
98,75,6.46148237137822e-06,7.219849521789e-06,7.58367150410777e-07,11.7367363527917
98,76,6.33745776212891e-06,7.13870394974947e-06,8.01246187620563e-07,12.6430221343425
98,77,6.23885307504679e-06,7.05691536495578e-06,8.18062289908994e-07,13.1123826778507
98,78,6.06115190748824e-06,6.86461180521292e-06,8.03459897724679e-07,13.2558944238313
98,79,5.70718884773669e-06,6.47866909275763e-06,7.71480245020939e-07,13.5176926084527
98,80,5.23406015418004e-06,5.95979827267001e-06,7.25738118489971e-07,13.8656816527105
98,81,4.75839215141605e-06,5.42518910151557e-06,6.66796950099524e-07,14.0130726699583
98,82,4.37742846770561e-06,4.99694488098612e-06,6.19516413280508e-07,14.152519403823
98,83,4.09183257943369e-06,4.67665404357831e-06,5.84821464144625e-07,14.2924093982742
98,84,3.88434455089737e-06,4.45227351519861e-06,5.67928964301245e-07,14.6209729044258
98,85,3.73416310139874e-06,4.29665806223056e-06,5.62494960831827e-07,15.0634813091354
98,86,3.62676360055048e-06,4.19314710597973e-06,5.66383505429258e-07,15.6167748386824
98,87,3.55639008375874e-06,4.13620273320703e-06,5.79812649448286e-07,16.3034041765037
98,88,3.5168309295841e-06,4.12513736591791e-06,6.08306436333805e-07,17.2970054152061
98,89,3.50376376445638e-06,4.13906991525437e-06,6.35306150797987e-07,18.1321057441941
98,90,3.50493155565346e-06,4.16992861573817e-06,6.64997060084715e-07,18.9731824866045
98,91,3.51311791746411e-06,4.20479273088858e-06,6.9167481342447e-07,19.6883460696288
98,92,3.52395659319882e-06,4.24105155616417e-06,7.17094962965348e-07,20.3491429023084
98,93,3.53900509253435e-06,4.29241299571004e-06,7.53407903175685e-07,21.2886922588787
98,94,3.5679217944562e-06,4.37804919783957e-06,8.10127403383376e-07,22.7058621251773
98,95,3.62190439773258e-06,4.50582911071251e-06,8.83924712979933e-07,24.4049708637615
98,96,3.70664429283352e-06,4.6693126023456e-06,9.62668309512082e-07,25.9714241092225
98,97,3.82694906875258e-06,4.86430462842691e-06,1.03735555967432e-06,27.1065943402392
98,98,3.98613383367774e-06,5.08671200805111e-06,1.10057817437337e-06,27.6101661483337
98,99,4.17693217968917e-06,5.32076774106827e-06,1.14383556137909e-06,27.3845854366783
98,100,4.38838878835668e-06,5.55931865164894e-06,1.17092986329226e-06,26.6824549912027
98,101,4.61345189251006e-06,5.80361484026071e-06,1.19016294775065e-06,25.7976668117615
98,102,4.83511576021556e-06,6.03290254730382e-06,1.19778678708826e-06,24.7726599835298
98,103,5.05069192513474e-06,6.25069787929533e-06,1.20000595416059e-06,23.7592387725881
98,104,5.25593077327358e-06,6.45656837150455e-06,1.20063759823097e-06,22.8434819639599
98,105,5.43208261660766e-06,6.63410764900618e-06,1.20202503239852e-06,22.1282538804461
98,106,5.56707709620241e-06,6.75641331326915e-06,1.18933621706674e-06,21.3637461187316
98,107,5.68622999708168e-06,6.79539562042919e-06,1.10916562334751e-06,19.5061688309611
98,108,5.68662289879285e-06,6.76820400258293e-06,1.08158110379009e-06,19.0197437572251
99,48,8.67323706188472e-06,9.78325169853633e-06,1.11001463665161e-06,12.7981586198038
99,49,8.46704733703518e-06,9.4876004368416e-06,1.02055309980642e-06,12.053234843066
99,50,8.05163199402159e-06,8.8773949755705e-06,8.25762981548905e-07,10.2558460466405
99,51,7.70089445722988e-06,8.39331551105715e-06,6.92421053827275e-07,8.99143674378247
99,52,7.14802763468469e-06,7.78296544012846e-06,6.34937805443769e-07,8.88269936678521
99,53,7.00084729032824e-06,7.59222075430444e-06,5.91373463976197e-07,8.44716988461078
99,54,7.0063929342723e-06,7.56258214096306e-06,5.5618920669076e-07,7.93831022479654
99,55,6.99763268130482e-06,7.53879749026964e-06,5.41164808964822e-07,7.7335412361758
99,56,6.97294399287784e-06,7.52193409425672e-06,5.48990101378877e-07,7.87314657825467
99,57,6.95050812282716e-06,7.51269726606552e-06,5.62189143238356e-07,8.0884610636162
99,58,6.95371454639826e-06,7.50850722397445e-06,5.54792677576188e-07,7.97836428105246
99,59,6.95478502166225e-06,7.50752496969653e-06,5.52739948034286e-07,7.94762090147507
99,60,6.90551905790926e-06,7.4971949288738e-06,5.91675870964536e-07,8.56815926511503
99,61,6.88621412336943e-06,7.49085347706568e-06,6.04639353696257e-07,8.78043207579503
99,62,6.88669433657196e-06,7.48897309676977e-06,6.02278760197805e-07,8.74554221173123
99,63,6.86876410327386e-06,7.48444608689169e-06,6.15681983617833e-07,8.96350456007625
99,64,6.79779714118922e-06,7.46445857657818e-06,6.6666143538896e-07,9.80702162101196
99,65,6.77843763696728e-06,7.45543275115779e-06,6.76995114190504e-07,9.98748016059636
99,66,6.76264107823954e-06,7.44704311728128e-06,6.84402039041743e-07,10.1203365833502
99,67,6.75036335451296e-06,7.43976943340385e-06,6.89406078890897e-07,10.2128736289432
99,68,6.74570128467167e-06,7.431405265379e-06,6.85703980707331e-07,10.1650510713462
99,69,6.74491275276523e-06,7.42391512176255e-06,6.79002368997317e-07,10.0668814243586
99,70,6.74251896271016e-06,7.41501435186365e-06,6.72495389153482e-07,9.97394879974015
99,71,6.7371252043813e-06,7.4036038313352e-06,6.66478626953904e-07,9.8926264057031
99,72,6.71407724439632e-06,7.37704385755933e-06,6.62966613163007e-07,9.87427741788836
99,73,6.6870834416477e-06,7.34776176614105e-06,6.60678324493347e-07,9.87991745965944
99,74,6.57010969007388e-06,7.28276427253149e-06,7.12654582457617e-07,10.8469206158658
99,75,6.46601301923511e-06,7.22414415577077e-06,7.58131136535667e-07,11.7248625123454
99,76,6.3600241446693e-06,7.15022360964213e-06,7.90199464972829e-07,12.4244727220909
99,77,6.26762812316883e-06,7.07540175426402e-06,8.07773631095188e-07,12.888027419961
99,78,6.08860227657715e-06,6.88483669364359e-06,7.96234417066444e-07,13.0774581898633
99,79,5.69033090869198e-06,6.44814826955553e-06,7.57817360863555e-07,13.3176325423534
99,80,5.16264435646008e-06,5.86724581808085e-06,7.04601461620769e-07,13.648072828009
99,81,4.68205280412803e-06,5.33074262420996e-06,6.48689820081927e-07,13.8548164068119
99,82,4.33051445725141e-06,4.93813331559068e-06,6.07618858339265e-07,14.0311010236165
99,83,4.07120342060807e-06,4.64767072116956e-06,5.7646730056149e-07,14.159629009041
99,84,3.87980890081963e-06,4.43860926679918e-06,5.5880036597955e-07,14.4027806591583
99,85,3.73637953998696e-06,4.28903058491414e-06,5.52651044927188e-07,14.7910842304076
99,86,3.62893592864566e-06,4.18444687966257e-06,5.55510951016913e-07,15.3078192048498
99,87,3.55340466740017e-06,4.12128929383471e-06,5.67884626434534e-07,15.9814228771761
99,88,3.50751679434325e-06,4.09904851039755e-06,5.91531716054305e-07,16.8646866355223
99,89,3.48986895915004e-06,4.10098436987028e-06,6.11115410720231e-07,17.5111277206542
99,90,3.48543812833668e-06,4.12618055634084e-06,6.4074242800416e-07,18.383411336294
99,91,3.49063475368894e-06,4.1594034883019e-06,6.68768734612968e-07,19.1589433384918
99,92,3.50066284227069e-06,4.19864772993606e-06,6.9798488766537e-07,19.9386493105582
99,93,3.51532480635797e-06,4.25640791945625e-06,7.41083113098284e-07,21.0814975548754
99,94,3.54275539393711e-06,4.34742332799942e-06,8.04667934062309e-07,22.7130536711446
99,95,3.59311366082693e-06,4.47798765890184e-06,8.84873998074909e-07,24.6269414664512
99,96,3.67299276149424e-06,4.64187405668781e-06,9.68881295193569e-07,26.3785244923654
99,97,3.78763184016861e-06,4.83298072140315e-06,1.04534888123453e-06,27.5990097598291
99,98,3.93978552892804e-06,5.04510308019235e-06,1.10531755126431e-06,28.0552721245475
99,99,4.12370263802586e-06,5.27326255905791e-06,1.14955992103205e-06,27.8768869130287
99,100,4.33108880315558e-06,5.50774075236404e-06,1.17665194920846e-06,27.1675784701336
99,101,4.5555848373624e-06,5.75347348785726e-06,1.19788865049486e-06,26.2949477017843
99,102,4.78127549286e-06,5.98998622081126e-06,1.20871072795126e-06,25.2800895860582
99,103,4.99859743285924e-06,6.21098979536328e-06,1.21239236250403e-06,24.2546510053828
99,104,5.20327148478827e-06,6.41409860691056e-06,1.21082712212228e-06,23.270496756937
99,105,5.38342328582075e-06,6.59505485600675e-06,1.211631570186e-06,22.5067119165101
99,106,5.52460824110312e-06,6.72311625748989e-06,1.19850801638677e-06,21.6939910321579
99,107,5.65226036997046e-06,6.76765512253041e-06,1.11539475255995e-06,19.7336053109984
99,108,5.62926197744673e-06,6.75076717016054e-06,1.12150519271381e-06,19.9227749073866
100,48,8.7047756096581e-06,9.8434102255851e-06,1.138634615927e-06,13.0805740088655
100,49,8.59876672620885e-06,9.64527407631977e-06,1.04650735011091e-06,12.1704354058261
100,50,8.28564225230366e-06,9.19424928724766e-06,9.08607034943998e-07,10.9660423088069
100,51,7.97241864347598e-06,8.77057664183667e-06,7.98157998360693e-07,10.011491293346
100,52,7.49972059566062e-06,8.19943852548022e-06,6.99717929819599e-07,9.32991997361155
100,53,7.19307672625291e-06,7.83030918682925e-06,6.37232460576342e-07,8.85896932324669
100,54,7.05411866874783e-06,7.64651576901088e-06,5.92397100263042e-07,8.39788963130951
100,55,6.98386793374084e-06,7.55966902943328e-06,5.75801095692441e-07,8.24473058705191
100,56,6.96117012921604e-06,7.53852054913295e-06,5.77350419916911e-07,8.29387027180632
100,57,6.93298534315545e-06,7.51652169128647e-06,5.8353634813102e-07,8.4168120838033
100,58,6.95426160746138e-06,7.51770357965142e-06,5.63441972190049e-07,8.10211067679018
100,59,6.94892833053018e-06,7.51269681131816e-06,5.63768480787985e-07,8.11302770689205
100,60,6.88563886797056e-06,7.49468881622306e-06,6.09049948252505e-07,8.84522060960211
100,61,6.8712970460183e-06,7.48736692912644e-06,6.16069883108139e-07,8.96584558900902
100,62,6.87191140968935e-06,7.48696857044706e-06,6.15057160757715e-07,8.95030689555294
100,63,6.79937556924415e-06,7.46904697734863e-06,6.69671408104477e-07,9.84901335842699
100,64,6.76512900099624e-06,7.45574516258785e-06,6.90616161591606e-07,10.2084699565951
100,65,6.75323371979175e-06,7.44753015169408e-06,6.9429643190233e-07,10.2809477756938
100,66,6.74027023706003e-06,7.43928148949635e-06,6.99011252436321e-07,10.37067102433
100,67,6.72815986035857e-06,7.43213649911922e-06,7.03976638760651e-07,10.4631378173457
100,68,6.72148053126875e-06,7.4234571911802e-06,7.01976659911452e-07,10.4437803047381
100,69,6.71503994453815e-06,7.41470284992829e-06,6.99662905390142e-07,10.4193409297473
100,70,6.70944382363814e-06,7.40499081075541e-06,6.95546987117268e-07,10.3666862023164
100,71,6.70477629682864e-06,7.39388542569941e-06,6.89109128870768e-07,10.2778839794658
100,72,6.68451139063109e-06,7.36898891773308e-06,6.8447752710199e-07,10.2397540688066
100,73,6.66550931782695e-06,7.3422984314675e-06,6.76789113640552e-07,10.1535993930798
100,74,6.56102929497138e-06,7.28056420484791e-06,7.19534909876529e-07,10.9667992250546
100,75,6.46077933197375e-06,7.2216439548356e-06,7.60864622861845e-07,11.7766694042064
100,76,6.36176218904438e-06,7.14678662916413e-06,7.85024440119741e-07,12.3397325582468
100,77,6.26063138042809e-06,7.05967568137567e-06,7.99044300947571e-07,12.7629986880482
100,78,6.04028355155606e-06,6.82151721775881e-06,7.81233666202752e-07,12.9337250401348
100,79,5.58229476155248e-06,6.31428565611714e-06,7.3199089456466e-07,13.1127238139802
100,80,5.03640285387519e-06,5.71203872823389e-06,6.75635874358704e-07,13.4150482787302
100,81,4.58593831353937e-06,5.21051515534054e-06,6.24576841801172e-07,13.6193903864165
100,82,4.27530358138029e-06,4.86464750792948e-06,5.89343926549191e-07,13.7848439375367
100,83,4.04755974159343e-06,4.6107293201203e-06,5.63169578526868e-07,13.9138052179845
100,84,3.8755101741117e-06,4.42313466919586e-06,5.47624495084165e-07,14.1303846585743
100,85,3.73952980226022e-06,4.28154908149736e-06,5.42019279237138e-07,14.4943163418442
100,86,3.6335113691166e-06,4.17994942836231e-06,5.46438059245702e-07,15.0388426988342
100,87,3.55418637809635e-06,4.11393421018147e-06,5.59747832085122e-07,15.7489724099648
100,88,3.50257619174954e-06,4.08325695389067e-06,5.80680762141128e-07,16.5786761044326
100,89,3.47648688148183e-06,4.07954075853922e-06,6.03053877057391e-07,17.3466461291619
100,90,3.46899810210743e-06,4.09686481361859e-06,6.2786671151116e-07,18.0993673974548
100,91,3.47326385963243e-06,4.12644658354111e-06,6.53182723908685e-07,18.8060208007868
100,92,3.48267735716945e-06,4.16885040976922e-06,6.8617305259977e-07,19.7024582592244
100,93,3.49687320522207e-06,4.23444998887135e-06,7.37576783649274e-07,21.0924657647812
100,94,3.52347842635936e-06,4.33262721344363e-06,8.09148787084268e-07,22.9644881895963
100,95,3.57200769940391e-06,4.46699050371535e-06,8.94982804311439e-07,25.0554556324386
100,96,3.64903576155484e-06,4.63004516859655e-06,9.81009407041711e-07,26.8840721534531
100,97,3.75849754163937e-06,4.81435836263699e-06,1.05586082099762e-06,28.092630347633
100,98,3.90146124118473e-06,5.01514978168416e-06,1.11368854049942e-06,28.5454211038436
100,99,4.0782733776723e-06,5.23583139511175e-06,1.15755801743944e-06,28.3835317116511
100,100,4.28070006819325e-06,5.46334968021256e-06,1.1826496120193e-06,27.6274813273349
100,101,4.50004199592513e-06,5.70377324038418e-06,1.20373124445905e-06,26.7493335739766
100,102,4.72648980576196e-06,5.94304174228455e-06,1.21655193652259e-06,25.7390153479125
100,103,4.94639425596688e-06,6.16894021732151e-06,1.22254596135463e-06,24.7159020913033
100,104,5.15741885465104e-06,6.37802759229089e-06,1.22060873763985e-06,23.6670468705307
100,105,5.34265109308762e-06,6.56355541650555e-06,1.22090432341793e-06,22.8520317375309
100,106,5.48838534086826e-06,6.69641394779319e-06,1.20802860692493e-06,22.0106375900679
100,107,5.60689159101457e-06,6.74624880048214e-06,1.13935720946756e-06,20.320657015974
100,108,5.60037778996048e-06,6.72138230584096e-06,1.12100451588049e-06,20.0165874146929
101,48,8.64902904140763e-06,9.82554502115818e-06,1.17651597975055e-06,13.6028677221214
101,49,8.63830064190552e-06,9.75563943939051e-06,1.11733879748499e-06,12.9347060701342
101,50,8.51150616654195e-06,9.54118240770185e-06,1.0296762411599e-06,12.0974622001389
101,51,8.27064286568202e-06,9.20390175451757e-06,9.33258888835553e-07,11.283994533339
101,52,7.80471691541607e-06,8.5966394181014e-06,7.91922502685338e-07,10.1467165467733
101,53,7.40280029276619e-06,8.08819459052756e-06,6.85394297761377e-07,9.25858149153538
101,54,7.17390003046603e-06,7.8013508755248e-06,6.27450845058775e-07,8.74630037210059
101,55,7.0444330049213e-06,7.64557262300514e-06,6.01139618083835e-07,8.53354155918401
101,56,6.97524183124187e-06,7.57631323722308e-06,6.01071405981202e-07,8.61721242823472
101,57,6.93407400831347e-06,7.53560016164556e-06,6.01526153332088e-07,8.67493125413574
101,58,6.98300436852151e-06,7.54783468437381e-06,5.64830315852305e-07,8.08864331230391
101,59,6.9511179390247e-06,7.52856431063265e-06,5.77446371607948e-07,8.30724462846575
101,60,6.89516537022428e-06,7.50510025682161e-06,6.0993488659733e-07,8.8458340568776
101,61,6.86041403241688e-06,7.49007494960097e-06,6.29660917184083e-07,9.17817662620367
101,62,6.81744722896838e-06,7.47858484828612e-06,6.61137619317742e-07,9.69772991433608
101,63,6.76957915857201e-06,7.46391879147268e-06,6.94339632900665e-07,10.256762150738
101,64,6.74616194373812e-06,7.45266061130678e-06,7.06498667568667e-07,10.4726016579612
101,65,6.73815929985722e-06,7.44485350878676e-06,7.06694208929548e-07,10.4879415502172
101,66,6.72339092488983e-06,7.43576993045281e-06,7.1237900556298e-07,10.5955315334375
101,67,6.70792223900207e-06,7.42746806281502e-06,7.1954582381295e-07,10.7268062773488
101,68,6.70007466396783e-06,7.41870417186874e-06,7.18629507900914e-07,10.7256940249579
101,69,6.69110977469245e-06,7.40940140531166e-06,7.18291630619206e-07,10.7350148899959
101,70,6.68330721964594e-06,7.39908955438295e-06,7.15782334737014e-07,10.7100019677823
101,71,6.67949689159286e-06,7.38751623430289e-06,7.08019342710031e-07,10.5998902941504
101,72,6.66237110635848e-06,7.36296624381794e-06,7.00595137459459e-07,10.5157026871532
101,73,6.64285062157433e-06,7.33691922505386e-06,6.94068603479536e-07,10.4483548256433
101,74,6.5448284658487e-06,7.27344831830123e-06,7.28619852452539e-07,11.1327570501583
101,75,6.43565408608993e-06,7.20407615517615e-06,7.68422069086228e-07,11.9400772447839
101,76,6.32632327324245e-06,7.1069393925427e-06,7.80616119300248e-07,12.3391753090126
101,77,6.17922887613531e-06,6.95886365065235e-06,7.79634774517035e-07,12.6170237443065
101,78,5.87300201004837e-06,6.62284173813532e-06,7.49839728086954e-07,12.7675714533048
101,79,5.37964524482959e-06,6.0730103541573e-06,6.93365109327715e-07,12.8886771854355
101,80,4.87551960759447e-06,5.5147697821667e-06,6.39250174572226e-07,13.1114265970028
101,81,4.48920309281675e-06,5.08557650391595e-06,5.96373411099194e-07,13.2846164178551
101,82,4.22800712840399e-06,4.79654408991337e-06,5.6853696150938e-07,13.4469253301376
101,83,4.0311815610039e-06,4.57711985291098e-06,5.45938291907078e-07,13.5428852222454
101,84,3.87578211302753e-06,4.41004067397444e-06,5.3425856094691e-07,13.7845354915883
101,85,3.74637943423295e-06,4.27697523264214e-06,5.30595798409195e-07,14.1628953426558
101,86,3.64090533366834e-06,4.17690262111137e-06,5.35997287443024e-07,14.7215386922183
101,87,3.5581247175287e-06,4.10954498875071e-06,5.51420271222014e-07,15.4974969962549
101,88,3.50145705851901e-06,4.07348443332012e-06,5.7202737480111e-07,16.3368382145191
101,89,3.47014611179475e-06,4.06396611651871e-06,5.93820004723966e-07,17.1122478879382
101,90,3.45914918398194e-06,4.07646984967869e-06,6.17320665696752e-07,17.8460260851235
101,91,3.46211595569912e-06,4.10445954912575e-06,6.42343593426631e-07,18.5534973884755
101,92,3.47028458236309e-06,4.15132717535016e-06,6.81042592987069e-07,19.6249782063497
101,93,3.48423009199905e-06,4.22587936554919e-06,7.41649273550138e-07,21.2858868090604
101,94,3.5109810596623e-06,4.33210288974806e-06,8.21121830085758e-07,23.3872474995561
101,95,3.55869929080654e-06,4.46977082901867e-06,9.11071538212127e-07,25.6012510122945
101,96,3.63396929969895e-06,4.63048945675837e-06,9.96520157059422e-07,27.4223603689216
101,97,3.73913667317538e-06,4.80719018014497e-06,1.06805350696959e-06,28.5641740413455
101,98,3.87590398531756e-06,4.99951420351863e-06,1.12361021820107e-06,28.9896298375153
101,99,4.04664478992345e-06,5.211338702793e-06,1.16469391286955e-06,28.7817185182588
101,100,4.2445585677342e-06,5.43283522347338e-06,1.18827665573917e-06,27.9952941342847
101,101,4.46076774096582e-06,5.67137203688617e-06,1.21060429592035e-06,27.1389224057255
101,102,4.68587086288608e-06,5.90958552493248e-06,1.2237146620464e-06,26.1149890352016
101,103,4.9063919504988e-06,6.1354139688774e-06,1.2290220183786e-06,25.049405566827
